what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1340668669125
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1340668669126
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1340668669126
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1340668669126
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1340668669128
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1340668669129
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1340668669129
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1340668669131
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1340668669132
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1340668669132
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1340668669133
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1340668669134
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1340668669135
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1340668669136
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1340668669136
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1340668669138
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1340668669139
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1340668669141
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1340668669141
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1340668669141
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1340668669142
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1340668669143
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1340668669144
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1340668669144
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1340668669145
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1340668669146
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1340668669147
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1340668669148
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1340668669149
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1340668669149
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1340668669150
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1340668669155
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1340668669163
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1340668669175
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1340668669185
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1340668669188
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1340668669188
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1340668669201
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1340668669214
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1340668669215
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1340668669223
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1340668669238
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1340668669238
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1340668669238
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1340668669250
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1340668669250
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1340668669251
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1340668669255
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1340668669256
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1340668669256
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1340668669256
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1340668669256
started,bundle,net.cellobject.sqlitexmlbrowser,1.2,"net.cellobject.sqlitexmlbrowser",1340668669256
os,sysinfo,,,"linux",1340668669260
arch,sysinfo,,,"x86",1340668669260
ws,sysinfo,,,"gtk",1340668669260
locale,sysinfo,,,"pt_BR",1340668669260
processors,sysinfo,,,"4",1340668669260
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340668669260
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1340668669260
java.specification.name,sysinfo,,,"Java Platform API Specification",1340668669260
java.specification.vendor,sysinfo,,,"Oracle Corporation",1340668669260
java.specification.version,sysinfo,,,"1.7",1340668669260
java.vendor,sysinfo,,,"Oracle Corporation",1340668669260
java.version,sysinfo,,,"1.7.0_05",1340668669260
java.vm.info,sysinfo,,,"mixed mode",1340668669260
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1340668669260
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340668669260
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1340668669260
java.vm.specification.version,sysinfo,,,"1.7",1340668669260
java.vm.vendor,sysinfo,,,"Oracle Corporation",1340668669260
java.vm.version,sysinfo,,,"23.1-b03",1340668669260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340668669262
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1340668670291
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1340668671640
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1340668699306
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1340668699372
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1340668699392
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1340668699658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669052000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669053355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669095591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669096703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669147369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669148207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669511900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669513324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669978048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340669979403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670128802
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340670132419
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340670132586
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340670132587
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340670133353
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340670133362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670134587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670382783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670386212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670393372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670397039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670399970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670401863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670401925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670401964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670411993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670415353
error,log,,,"Failed to load properties file for project 'Mapa'",1340670439881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670441356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670443937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670817827
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340670824297
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340670830840
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340670830854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340670833253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340670833979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340670834415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340670834726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670839581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670885983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670887249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670903019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340670907214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340670907543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670929424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670938972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670944151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670958867
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340670960295
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340670962353
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1340670962492
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1340670962574
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340670962649
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340670962693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340670963171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671179940
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1340671182442
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1340671182444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671182724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671184377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671188738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671230043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671231322
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340671284825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671329117
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671330906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340671333355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340671334316
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1340671335869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340671337149
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1340671339337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671346319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671346509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340671347561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671357528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671357988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671358014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671361412
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671361472
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671361491
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671363787
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1340671364098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671368726
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671368860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671368965
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671370666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671371639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340671371871
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671372916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671380473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671387733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671388240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671397964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671404608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671600563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671602127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671607706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671644550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671644666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671644719
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671646042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671651964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340671653018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671653757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671658672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671666018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671669878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671697267
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671698531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340671702593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340671703043
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1340671705499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340671706010
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340671713704
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340671714906
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340671716477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671717928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671719720
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340671721989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671722767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340671978170
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340672021932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340672030156
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340672034906
